row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu và bán cổ phiếu quỹ",31,15.120.000.000,108.238.299.785,,31.0,15120000000.0,108238299785.0
2.,III. > 2.,2.,Tiền thu từ đi vay,33,8.329.721.326.789,11.784.844.065.543,,33.0,8329721326789.0,11784844065543.0
3.,III. > 3.,3.,Tiền trả nợ gốc vay,34,(9.504.417.442.112),(14.614.658.438.665),,34.0,-9504417442112.0,-14614658438665.0
4.,III. > 4.,4.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(747.998.954.700),(887.041.637.725),,36.0,-747998954700.0,-887041637725.0
,,,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(1.907.575.070.023),(3.608.617.711.062),,40.0,-1907575070023.0,-3608617711062.0
,,,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,414.436.503.790,(699.507.881.909),,50.0,414436503790.0,-699507881909.0
,,,Tiền và tương đương tiền đầu năm,60,709.642.327.664,1.409.760.105.856,,60.0,709642327664.0,1409760105856.0
,,,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,1.102.640.927,(609.896.283),,61.0,1102640927.0,-609896283.0
,,,Tiền và tương đương tiền cuối năm (70=50+60+61),70,1.125.181.472.381,709.642.327.664,,70.0,1125181472381.0,709642327664.0
