row_label_raw,row_label_full,col_0,Từ 15/01/2016đến 31/12/2016(VND),Từ 01/01/2016đến 14/01/2016(VND),numeric__Từ 15/01/2016đến 31/12/2016(VND),numeric__Từ 01/01/2016đến 14/01/2016(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",5.615.716.694.050,126.164.198.515,5615716694050.0,126164198515.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,305.418.507.761,7.628.198.764,305418507761.0,7628198764.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.924.666.008.198,57.119.388.699,1924666008198.0,57119388699.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,152.448.017.015,2.807.042.249,152448017015.0,2807042249.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,240.177.026.784,3.754.422.376,240177026784.0,3754422376.0
Cộng,Cộng,Cộng,8.238.426.253.808,197.473.250.603,8238426253808.0,197473250603.0
