row_label_raw,row_label_full,col_0,Từ 15/01/2016đến 31/12/2016(VND),Từ 01/01/2016đến 14/01/2016(VND),numeric__Từ 15/01/2016đến 31/12/2016(VND),numeric__Từ 01/01/2016đến 14/01/2016(VND)
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,846.531.743.267,24.181.265.853,846531743267.0,24181265853.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,196.201.435.284,(34.977.051.433),196201435284.0,-34977051433.0
Giảm chi phí tài chính do treo lại khoản chênh lệch tỷ giá để phân bổ 5 năm,Giảm chi phí tài chính do treo lại khoản chênh lệch tỷ giá để phân bổ 5 năm,Giảm chi phí tài chính do treo lại khoản chênh lệch tỷ giá để phân bổ 5 năm,(591.217.754.682),(563.867.266.554),-591217754682.0,-563867266554.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,1.075.200.000,73.703.600.849,1075200000.0,73703600849.0
Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,187.618.800.283,(209.511.111.313),187618800283.0,-209511111313.0
Cộng,Cộng,Cộng,641.506.277.922,(710.470.562.598),641506277922.0,-710470562598.0
