row_label_raw,row_label_full,col_0,Từ 15/01/2016đến 31/12/2016(VND),Từ 01/01/2016đến 14/01/2016(VND),numeric__Từ 15/01/2016đến 31/12/2016(VND),numeric__Từ 01/01/2016đến 14/01/2016(VND)
D. thu thuần về bán hàng và cung cấp dịch vụ,D. thu thuần về bán hàng và cung cấp dịch vụ,D. thu thuần về bán hàng và cung cấp dịch vụ,9.384.313.539.225,(628.240.250.695),9384313539225.0,-628240250695.0
Doanh thu thuần bán than,Doanh thu thuần bán than,Doanh thu thuần bán than,131.456.990.630,-,131456990630.0,
Doanh thu thuần bán điện,Doanh thu thuần bán điện,Doanh thu thuần bán điện,9.202.022.945.515,(629.296.561.498),9202022945515.0,-629296561498.0
Doanh thu thuần khác,Doanh thu thuần khác,Doanh thu thuần khác,50.833.603.080,1.056.310.803,50833603080.0,1056310803.0
