row_label_raw,row_label_full,col_0,col_1,31/12/2016(VND) > Giá trị,31/12/2016(VND) > Dự phòng,15/01/2016(VND) > Giá trị,15/01/2016(VND) > Dự phòng,numeric__col_1,numeric__31/12/2016(VND) > Giá trị,numeric__31/12/2016(VND) > Dự phòng,numeric__15/01/2016(VND) > Giá trị,numeric__15/01/2016(VND) > Dự phòng
a.,a.,a.,Ngắn hạn,53.980.161.995,-,97.787.792.867,-,,53980161995.0,,97787792867.0,
a.,a.,a.,Phải thu về cổ phần hóa,1.317.349.800,-,1.194.349.800,-,,1317349800.0,,1194349800.0,
a.,a.,a.,Phải thu khác (i),52.662.812.195,-,96.593.443.067,-,,52662812195.0,,96593443067.0,
b.,b.,b.,Dài hạn,7.654.741.378,-,6.948.429.378,-,,7654741378.0,,6948429378.0,
b.,b.,b.,"Ký cược, ký quỹ",7.654.741.378,-,6.948.429.378,-,,7654741378.0,,6948429378.0,
b.,b.,b.,Cộng,61.634.903.373,-,104.736.222.245,-,,61634903373.0,,104736222245.0,
