row_label_raw,row_label_full,col_0,31/12/2016(VND) > Giá trị,31/12/2016(VND) > Dự phòng,15/01/2016(VND) > Giá trị,15/01/2016(VND) > Dự phòng,numeric__31/12/2016(VND) > Giá trị,numeric__31/12/2016(VND) > Dự phòng,numeric__15/01/2016(VND) > Giá trị,numeric__15/01/2016(VND) > Dự phòng
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",100.306.855.769,(322.172.416),170.231.756.950,(324.098.302),100306855769.0,-322172416.0,170231756950.0,-324098302.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",655.258.117,-,879.241.742,-,655258117.0,,879241742.0,
Chi phí SXKD DD,Chi phí SXKD DD,Chi phí SXKD DD,10.864.529.657,-,9.313.044.473,-,10864529657.0,,9313044473.0,
Thành phẩm,Thành phẩm,Thành phẩm,3.600.884.877,-,1.484.824.249,-,3600884877.0,,1484824249.0,
Cộng,Cộng,Cộng,115.427.528.420,(322.172.416),181.908.867.414,(324.098.302),115427528420.0,-322172416.0,181908867414.0,-324098302.0
