row_label_raw,row_label_full,col_0,31/12/2016(VND),15/01/2016(VND),numeric__31/12/2016(VND),numeric__15/01/2016(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,293.101.469.315,272.647.353.032,293101469315.0,272647353032.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,259.664.636.493,250.823.256.918,259664636493.0,250823256918.0
Lãi chậm trả tiền than,Lãi chậm trả tiền than,Lãi chậm trả tiền than,18.274.231.453,16.809.988.998,18274231453.0,16809988998.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,15.162.601.369,5.014.107.116,15162601369.0,5014107116.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,293.101.469.315,272.647.353.032,293101469315.0,272647353032.0
