row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ (USD),Ngoại tệ (USD),Ngoại tệ (USD),"508,08 #",11.543.581,,11543581.0
Đồng Việt Nam,Đồng Việt Nam,Đồng Việt Nam,,62.926.486.426,,62926486426.0
Cộng,Cộng,Cộng,"508,08",62.938.030.007,508.08,62938030007.0
