row_label_raw,row_label_full,col_0,col_1,31/12/2016(VND),15/01/2016(VND),numeric__col_1,numeric__31/12/2016(VND),numeric__15/01/2016(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),1.414.689.840,1.357.487.781,,1414689840.0,1357487781.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),62.938.030.007,73.307.370.345,,62938030007.0,73307370345.0
Cộng,Cộng,Cộng,,64.352.719.847,74.664.858.126,,64352719847.0,74664858126.0
