row_label_raw,row_label_full,Vay ngân hàng (*),Loại tiền > VND,Lãi suất năm > 10%,Năm đáo hạn > 2027,31/12/2015 VND > 59.318.641.021,31/12/2014 VND > -,numeric__Loại tiền > VND,numeric__Lãi suất năm > 10%,numeric__Năm đáo hạn > 2027,numeric__31/12/2015 VND > 59.318.641.021,numeric__31/12/2014 VND > -
Vay cá nhân,Vay cá nhân,Vay cá nhân,VND,8 – 12%,,17.155.490.000,40.000.000,,,,17155490000.0,40000000.0
,,,,,,76.474.131.021,40.000.000,,,,76474131021.0,40000000.0
