row_label_raw,row_label_full,col_0,Ngắn hạn,Ngắn hạn_1,Dài hạn,Dài hạn_1,numeric__Ngắn hạn,numeric__Ngắn hạn_1,numeric__Dài hạn,numeric__Dài hạn_1
,,,2015VND,2014VND,2015VND,2014VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,719.664.417,1.800.000.000,1.800.000.000,,719664417.0,1800000000.0,1800000000.0
Hoàn nhập dự phòng trong năm,Hoàn nhập dự phòng trong năm,Hoàn nhập dự phòng trong năm,-,(719.664.417),-,-,,-719664417.0,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,-,1.800.000.000,1.800.000.000,,,1800000000.0,1800000000.0
