row_label_raw,row_label_full,Tòa nhà Miền Nam,31/12/2015VND > 133.960.919.137,1/1/2015VND > 133.960.919.137,numeric__31/12/2015VND > 133.960.919.137,numeric__1/1/2015VND > 133.960.919.137
Khu biệt thụr Sư Vạn Hạnh,Khu biệt thụr Sư Vạn Hạnh,Khu biệt thụr Sư Vạn Hạnh,99.291.743.868,99.291.743.868,99291743868.0,99291743868.0
Tầng 1 tại các khu chung cư,Tầng 1 tại các khu chung cư,Tầng 1 tại các khu chung cư,22.890.633.623,22.445.518.550,22890633623.0,22445518550.0
Sân tennis,Sân tennis,Sân tennis,3.135.792.727,3.135.792.727,3135792727.0,3135792727.0
,,,259.279.089.355,258.833.974.282,259279089355.0,258833974282.0
