row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2021 VND,1/1/2021 VND,,
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,559.509.431.031,210.405.537.315,559509431031.0,210405537315.0
Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,320.450.501.735,111.749.766.641,320450501735.0,111749766641.0
Công ty TNHH Asia Packaging Industries Việt Nam,Công ty TNHH Asia Packaging Industries Việt Nam,Công ty TNHH Asia Packaging Industries Việt Nam,236.090.797.317,136.845.628.247,236090797317.0,136845628247.0
Công ty Cổ phần Hanacans,Công ty Cổ phần Hanacans,Công ty Cổ phần Hanacans,90.029.997.906,139.054.822.046,90029997906.0,139054822046.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,2.252.993.412.947,1.876.815.137.838,2252993412947.0,1876815137838.0
,,,3.459.074.140.936,2.474.870.892.087,3459074140936.0,2474870892087.0
