row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,31/12/2021_2,1/1/2021,1/1/2021_1,1/1/2021_2,numeric__31/12/2021,numeric__31/12/2021_1,numeric__31/12/2021_2,numeric__1/1/2021,numeric__1/1/2021_1,numeric__1/1/2021_2
,,,Cost VND,Allowance VND,Carrying amount VND,Cost VND,Allowance VND,Carrying amount VND,,,,,,
Investments in subsidiaries (i),Investments in subsidiaries (i),Investments in subsidiaries (i),"2,837,212,995,029","(147,185,283,844)","2,690,027,711,185","2,837,212,995,029","(148,863,029,844)","2,688,349,965,185",,,,,,
Investments in associates and jointly controlled entities (ii),Investments in associates and jointly controlled entities (ii),Investments in associates and jointly controlled entities (ii),"613,705,350,635","(88,552,228,802)","525,153,121,833","613,705,350,635","(108,857,170,530)","504,848,180,105",,,,,,
Equity investments in other entities (iii),Equity investments in other entities (iii),Equity investments in other entities (iii),"569,372,362,407","(326,923,222,922)","242,449,139,485","785,951,682,407","(335,225,512,322)","450,726,170,085",,,,,,
,,,"4,020,290,708,071","(562,660,735,568)","3,457,629,972,503","4,236,870,028,071","(592,945,712,696)","3,643,924,315,375",,,,,,
