row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,,4.084.223.584.911,5.205.642.035.515,1.0,,4084223584911.0,5205642035515.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,142.625.121.959,140.048.843.191,2.0,,142625121959.0,140048843191.0
Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc,Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc,03,,(65.464.967.602),34.824.599.252,3.0,,-65464967602.0,34824599252.0
ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > ngoại tệ,ngoại tệ,04,,(1.812.117.301),2.678.826.072,4.0,,-1812117301.0,2678826072.0
Lãi từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ hoạt động đầu tư,Lãi từ hoạt động đầu tư,05,,(2.796.966.975.472),(3.156.225.268.657),5.0,,-2796966975472.0,-3156225268657.0
Hoàn nhập quỹ phát triển khoa học và công nghệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Hoàn nhập quỹ phát triển khoa học và công nghệ,Hoàn nhập quỹ phát triển khoa học và công nghệ,07,,(73.817.939.085),-,7.0,,-73817939085.0,
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,1.288.786.707.410,2.226.969.035.373,8.0,,1288786707410.0,2226969035373.0
Biến động các khoản phải thu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,(70.369.420.502),80.807.959.322,9.0,,-70369420502.0,80807959322.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,62.135.018.085,130.389.623.820,10.0,,62135018085.0,130389623820.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,1.107.019.550.966,(561.690.538.465),11.0,,1107019550966.0,-561690538465.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,62.348.566.431,(38.844.908.776),12.0,,62348566431.0,-38844908776.0
,,,,,2.449.920.422.390,1.837.631.171.274,,,2449920422390.0,1837631171274.0
Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,15,,(450.125.220.241),(516.357.059.917),15.0,,-450125220241.0,-516357059917.0
Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,Thuế thu nhập doanh nghiệp đã nộp Tiền chi khác cho hoạt động kinh doanh,17,,(48.598.679.752),(82.728.146.778),17.0,,-48598679752.0,-82728146778.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,1.951.196.522.397,1.238.545.964.579,20.0,,1951196522397.0,1238545964579.0
