row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
Doanh thu bán hàng hóa,Tổng doanh thu > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,22.304.375.396.058,21.782.573.666.498,22304375396058.0,21782573666498.0
Doanh thu bán nguyên vật liệu,Tổng doanh thu > Doanh thu bán nguyên vật liệu,Doanh thu bán nguyên vật liệu,6.129.058.916.205,5.732.823.592.466,6129058916205.0,5732823592466.0
Doanh thu bán thành phẩm,Tổng doanh thu > Doanh thu bán thành phẩm,Doanh thu bán thành phẩm,2.955.047.672.659,3.731.219.784.485,2955047672659.0,3731219784485.0
Doanh thu bán thành phẩm đã bao gồm thuế tiêu thụ đặc biệt,Tổng doanh thu > Doanh thu bán thành phẩm đã bao gồm thuế tiêu thụ đặc biệt,Doanh thu bán thành phẩm đã bao gồm thuế tiêu thụ đặc biệt,5.057.563.330.156,6.417.583.800.445,5057563330156.0,6417583800445.0
Thuế tiêu thụ đặc biệt,Tổng doanh thu > Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,(2.102.515.657.497),(2.686.364.015.960),-2102515657497.0,-2686364015960.0
Doanh thu khác,Tổng doanh thu > Doanh thu khác,Doanh thu khác,47.069.526.871,39.839.928.246,47069526871.0,39839928246.0
,,,31.435.551.511.793,31.286.456.971.695,31435551511793.0,31286456971695.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,32.465.756.702,3.562.953.416,32465756702.0,3562953416.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,31.403.085.755.091,31.282.894.018.279,31403085755091.0,31282894018279.0
