row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,29,31.435.551.511.793,31.286.456.971.695,1.0,29.0,31435551511793.0,31286456971695.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,29,32.465.756.702,3.562.953.416,2.0,29.0,32465756702.0,3562953416.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,29,31.403.085.755.091,31.282.894.018.279,10.0,29.0,31403085755091.0,31282894018279.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,30,26.921.488.472.056,26.512.305.697.464,11.0,30.0,26921488472056.0,26512305697464.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,4.481.597.283.035,4.770.588.320.815,20.0,,4481597283035.0,4770588320815.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,31,2.824.549.493.438,3.197.236.331.395,21.0,31.0,2824549493438.0,3197236331395.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,32,(22.901.890.854),42.934.716.459,22.0,32.0,-22901890854.0,42934716459.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,33,3.074.938.843.294,2.388.495.253.345,25.0,33.0,3074938843294.0,2388495253345.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,34,242.149.473.384,331.851.812.074,26.0,34.0,242149473384.0,331851812074.0
Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) - (25 + 26)},30,,4.011.960.350.649,5.204.542.870.332,30.0,,4011960350649.0,5204542870332.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,75.326.057.345,4.026.980.652,31.0,,75326057345.0,4026980652.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,3.062.823.083,2.927.815.469,32.0,,3062823083.0,2927815469.0
Kết quả từ các hoạt động khác(40 = 31 - 32),Kết quả từ các hoạt động khác(40 = 31 - 32),Kết quả từ các hoạt động khác(40 = 31 - 32),40,,72.263.234.262,1.099.165.183,40.0,,72263234262.0,1099165183.0
Lợi nhuận kế toán trước thuế(50 = 30 + 40),Lợi nhuận kế toán trước thuế(50 = 30 + 40),Lợi nhuận kế toán trước thuế(50 = 30 + 40),50,,4.084.223.584.911,5.205.642.035.515,50.0,,4084223584911.0,5205642035515.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,36,471.637.285.430,577.119.284.322,51.0,36.0,471637285430.0,577119284322.0
(Lợi ích)/chi phí thuế TNDN hoãn lại,(Lợi ích)/chi phí thuế TNDN hoãn lại,(Lợi ích)/chi phí thuế TNDN hoãn lại,52,36,(21.366.232.103),26.815.858.214,52.0,36.0,-21366232103.0,26815858214.0
Lợi nhuận thuần sau thuế TNDN(60 = 50 - 51 - 52),Lợi nhuận thuần sau thuế TNDN(60 = 50 - 51 - 52),Lợi nhuận thuần sau thuế TNDN(60 = 50 - 51 - 52),60,,3.633.952.531.584,4.601.706.892.979,60.0,,3633952531584.0,4601706892979.0
