row_label_raw,row_label_full,col_0,Unit,31/12/2021,1/1/2021,numeric__Unit,numeric__31/12/2021,numeric__1/1/2021
Plastic crates,Plastic crates,Plastic crates,piece,"77,064","47,195",,77.064,47.195
Pallet,Pallet,Pallet,piece,"4,453","16,694",,4.453,16.694
