row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Total revenue,Total revenue,Total revenue,Total revenue,Total revenue,,
Sales of merchandise goods,Sales of merchandise goods,Sales of merchandise goods,"22,304,375,396,058","21,782,573,666,498",,
Sales of raw materials,Sales of raw materials,Sales of raw materials,"6,129,058,916,205","5,732,823,592,466",,
Sales of finished goods,Sales of finished goods,Sales of finished goods,"2,955,047,672,659","3,731,219,784,485",,
Sales of finished goods inclusive of special sales tax,Sales of finished goods inclusive of special sales tax,Sales of finished goods inclusive of special sales tax,"5,057,563,330,156","6,417,583,800,445",,
Special sales tax,Special sales tax,Special sales tax,"(2,102,515,657,497)","(2,686,364,015,960)",,
Others,Others,Others,"47,069,526,871","39,839,928,246",,
,,,"31,435,551,511,793","31,286,456,971,695",,
Less revenue deductions,Less revenue deductions,Less revenue deductions,Less revenue deductions,Less revenue deductions,,
Sales returns,Sales returns,Sales returns,"32,465,756,702","3,562,953,416",,
Net revenue,Net revenue,Net revenue,"31,403,085,755,091","31,282,894,018,279",,
