row_label_raw,row_label_full,col_0,31/12/2021 và 1/1/2021,31/12/2021 và 1/1/2021_1,numeric__31/12/2021 và 1/1/2021,numeric__31/12/2021 và 1/1/2021_1
,,,Số cổ phiếu,VND,,
Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,,
Cổ phiếu phổ thông,Vốn cổ phần được duyệt và đã phát hành > Cổ phiếu phổ thông,Cổ phiếu phổ thông,641.281.186,6.412.811.860.000,641281186.0,6412811860000.0
Số cổ phiếu đang lưu hành,Số cổ phiếu đang lưu hành,Số cổ phiếu đang lưu hành,Số cổ phiếu đang lưu hành,Số cổ phiếu đang lưu hành,,
Cổ phiếu phổ thông,Số cổ phiếu đang lưu hành > Cổ phiếu phổ thông,Cổ phiếu phổ thông,641.281.186,6.412.811.860.000,641281186.0,6412811860000.0
