row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Mua sắm tài sản cố định,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Mua sắm tài sản cố định,Mua sắm tài sản cố định,,(669.877),(581.238),,-669877.0,-581238.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,1.191,1.191,,1191.0,1191.0
"Tiền thu từ bán, thanh lý bắt động sản đầu tư","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ bán, thanh lý bắt động sản đầu tư","Tiền thu từ bán, thanh lý bắt động sản đầu tư",,7.527,-,,7527.0,
"Tiền chi đầu tư, góp vốn vào các đơn vị khác","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư, góp vốn vào các đơn vị khác","Tiền chi đầu tư, góp vốn vào các đơn vị khác",,(142.197),-,,-142197.0,
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,3.506,-,,3506.0,
"Tiền thu cố tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu cố tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Tiền thu cố tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",33,22,38,33.0,22.0,38.0
Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(799.828),(580.009),,-799828.0,-580009.0
LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
Tăng vốn cổ phần từ hoạt động góp vốn và/hoặc phát hành cổ phiếu,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tăng vốn cổ phần từ hoạt động góp vốn và/hoặc phát hành cổ phiếu,Tăng vốn cổ phần từ hoạt động góp vốn và/hoặc phát hành cổ phiếu,,499.648,-,,499648.0,
"Cổ tức trả cho cổ đông, lợi nhuận đã chia","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Cổ tức trả cho cổ đông, lợi nhuận đã chia","Cổ tức trả cho cổ đông, lợi nhuận đã chia",,(86),(226),,-86.0,-226.0
Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động tài chính,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động tài chính,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động tài chính,,499.562,(226),,499562.0,-226.0
Lưu chuyển tiền thuần trong năm,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,,13.098.886,11.943.980,,13098886.0,11943980.0
Tiền và các khoản tương đương tiền đầu năm,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,35,38.202.433,26.258.453,35.0,38202433.0,26258453.0
Tiền và các khoản tương đương tiền cuối năm,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,35,51.301.319,38.202.433,35.0,51301319.0,38202433.0
