row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,,
Trái phiếu Chính phủ (a),Chứng khoán Nợ > Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),2.857.573,3.084.093,2857573.0,3084093.0
Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành (b),Chứng khoán Nợ > Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành (b),7.290.000,9.582.574,7290000.0,9582574.0
Trái phiếu do các tổ chức kinh tế trong nước phát hành,Chứng khoán Nợ > Trái phiếu do các tổ chức kinh tế trong nước phát hành,Trái phiếu do các tổ chức kinh tế trong nước phát hành,-,300.000,,300000.0
,,,10.147.573,12.966.667,10147573.0,12966667.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,,
Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn > Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,103.369,103.369,103369.0,103369.0
Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn > Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,38.935,40.772,38935.0,40772.0
,,,142.304,144.141,142304.0,144141.0
,,,10.289.877,13.110.808,10289877.0,13110808.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,,
Dự phòng giảm giá,Dự phòng rủi ro chứng khoán sẵn sàng để bán > Dự phòng giảm giá,Dự phòng giảm giá,(14.794),(16.595),-14794.0,-16595.0
Dự phòng chung,Dự phòng rủi ro chứng khoán sẵn sàng để bán > Dự phòng chung,Dự phòng chung,-,(2.250),,-2250.0
,,,(14.794),(18.845),-14794.0,-18845.0
,,,10.275.083,13.091.963,10275083.0,13091963.0
