row_label_raw,row_label_full,Số đầu năm,Năm nayTriệu đồng > 33.023,Năm trướcTriệu đồng > 26.623,numeric__Năm nayTriệu đồng > 33.023,numeric__Năm trướcTriệu đồng > 26.623
Trích lập dự phòng giảm giá(Hoàn nhập)/trích lập dự phòng rủi ro các khoản bán nợ,Trích lập dự phòng giảm giá(Hoàn nhập)/trích lập dự phòng rủi ro các khoản bán nợ,Trích lập dự phòng giảm giá(Hoàn nhập)/trích lập dự phòng rủi ro các khoản bán nợ,10.502,6.126,10502.0,6126.0
Trích lập dự phòng giảm giá(Hoàn nhập)/trích lập dự phòng rủi ro các khoản bán nợ,Trích lập dự phòng giảm giá(Hoàn nhập)/trích lập dự phòng rủi ro các khoản bán nợ,Trích lập dự phòng giảm giá(Hoàn nhập)/trích lập dự phòng rủi ro các khoản bán nợ,(4.349),274,-4349.0,274.0
Số cuối năm,Số cuối năm,Số cuối năm,39.176,33.023,39176.0,33023.0
