row_label_raw,row_label_full,col_0,Thay đổi tỷ giá,Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế Triệu đồng,numeric__Thay đổi tỷ giá,numeric__Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế Triệu đồng
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,,
EUR,Tại ngày 31 tháng 12 năm 2024 > EUR,EUR,1%,27,0.01,27.0
EUR,Tại ngày 31 tháng 12 năm 2024 > EUR,EUR,(1%),(27),,-27.0
USD,Tại ngày 31 tháng 12 năm 2024 > USD,USD,1%,(15.449),0.01,-15449.0
USD,Tại ngày 31 tháng 12 năm 2024 > USD,USD,(1%),15.449,,15449.0
SJC,Tại ngày 31 tháng 12 năm 2024 > SJC,SJC,1%,5,0.01,5.0
SJC,Tại ngày 31 tháng 12 năm 2024 > SJC,SJC,(1%),(5),,-5.0
