row_label_raw,row_label_full,Số đầu năm > Tăng trong năm,Năm nayTriệu đồng > 293.571 > 601.650,Năm trướcTriệu đồng > 531.950 > 520.911,numeric__Năm nayTriệu đồng > 293.571 > 601.650,numeric__Năm trướcTriệu đồng > 531.950 > 520.911
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(688.866),(457.691),-688866.0,-457691.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(2.391),(163.065),-2391.0,-163065.0
Chuyển sang tài sản cố định thuê tài chính,Chuyển sang tài sản cố định thuê tài chính,Chuyển sang tài sản cố định thuê tài chính,-,(9.346),,-9346.0
Chuyển sang công cụ lao động,Chuyển sang công cụ lao động,Chuyển sang công cụ lao động,(10.345),(19.675),-10345.0,-19675.0
Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,(13.975),(109.513),-13975.0,-109513.0
Số cuối năm,Số cuối năm,Số cuối năm,179.644,293.571,179644.0,293571.0
