row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,16.460.416,19.982.045,,16460416.0,19982045.0
Chi phí lãi và các chi phí tương tự đã trả,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả,,(10.346.973),(11.539.747),,-10346973.0,-11539747.0
Thu nhập từ hoạt động dịch vụ nhận được,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,581.694,537.866,,581694.0,537866.0
"Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ","Chênh lệch số tiền thực thu từ hoạt động kinh doanh chứng khoán, vàng bạc, ngoại tệ",,122.507,45.593,,122507.0,45593.0
Lỗ từ hoạt động khác,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ từ hoạt động khác,Lỗ từ hoạt động khác,,(41.391),(165.114),,-41391.0,-165114.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro",32,465.822,496.895,32.0,465822.0,496895.0
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(3.363.965),(3.826.059),,-3363965.0,-3826059.0
Tiền thuế thu nhập thực nộp trong năm,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm,23,(950.901),(501.892),23.0,-950901.0,-501892.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,,2.927.209,5.029.587,,2927209.0,5029587.0
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,
Giảm/(tăng) các khoản tiền gửi tại và cho vay các TCTD khác,Những thay đổi về tài sản hoạt động > Giảm/(tăng) các khoản tiền gửi tại và cho vay các TCTD khác,Giảm/(tăng) các khoản tiền gửi tại và cho vay các TCTD khác,,1.500.000,(1.104.739),,1500000.0,-1104739.0
Giảm các khoản về kinh doanh chứng khoán,Những thay đổi về tài sản hoạt động > Giảm các khoản về kinh doanh chứng khoán,Giảm các khoản về kinh doanh chứng khoán,,3.230.971,352.279,,3230971.0,352279.0
Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,39.455,65.494,,39455.0,65494.0
Tăng các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(26.299.556),(20.238.361),,-26299556.0,-20238361.0
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Những thay đổi về tài sản hoạt động > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(3.944),(1.023.708),,-3944.0,-1023708.0
Giảm khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > Giảm khác về tài sản hoạt động,Giảm khác về tài sản hoạt động,,71.868,1.034.357,,71868.0,1034357.0
Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,,
Tăng/(giảm) các khoản nợ Chính phủ và NHNN Việt Nam,Những thay đổi về nợ phải trả hoạt động > Tăng/(giảm) các khoản nợ Chính phủ và NHNN Việt Nam,Tăng/(giảm) các khoản nợ Chính phủ và NHNN Việt Nam,,2.577.266,(267),,2577266.0,-267.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","Những thay đổi về nợ phải trả hoạt động > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,15.195.082,2.677.578,,15195082.0,2677578.0
Tăng tiền gửi của khách hàng,Những thay đổi về nợ phải trả hoạt động > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,12.905.058,20.435.610,,12905058.0,20435610.0
Tăng phát hành giấy tờ có giá,Những thay đổi về nợ phải trả hoạt động > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,1.548.072,6.075.205,,1548072.0,6075205.0
"Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Những thay đổi về nợ phải trả hoạt động > Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,9.709,115.235,,9709.0,115235.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về nợ phải trả hoạt động > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,6.768,-,,6768.0,
Giảm khác về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động > Giảm khác về nợ phải trả hoạt động,Giảm khác về nợ phải trả hoạt động,,(308.806),(894.055),,-308806.0,-894055.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Những thay đổi về nợ phải trả hoạt động > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,13.399.152,12.524.215,,13399152.0,12524215.0
