row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),,,,
Nhóm An Phú (*),Trả trước cho người bán ngắn hạn (TM số 7) > Nhóm An Phú (*),Nhóm An Phú (*),Các công ty liên quan,(*),410.301.606,716.225.859,,,410301606.0,716225859.0
Công ty TNHH MTV Xây Lắp Điện,Trả trước cho người bán ngắn hạn (TM số 7) > Công ty TNHH MTV Xây Lắp Điện,Công ty TNHH MTV Xây Lắp Điện,Công ty liên quan,Ứng trước mua hàng,2.569.366,-,,,2569366.0,
Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Trả trước cho người bán ngắn hạn (TM số 7) > Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Công ty liên kết,Ứng trước phí tư vấn thiết kế,-,15.056.000,,,,15056000.0
TỔNG CỘNG,Trả trước cho người bán ngắn hạn (TM số 7) > TỔNG CỘNG,TỔNG CỘNG,,,412.870.972,731.281.859,,,412870972.0,731281859.0
