row_label_raw,row_label_full,"(4) Công ty Cổ phần Thủy điện Hoàng Anh Gia Lai (""DHA"")","Tỉnh Gia Lai, Việt Nam",Đang hoạt động,"99,40","numeric__Tỉnh Gia Lai, Việt Nam",numeric__Đang hoạt động,"numeric__99,40"
"(5) Công ty TNHH Điện Hoàng Anh Attapeu (""NK2"")","(5) Công ty TNHH Điện Hoàng Anh Attapeu (""NK2"")","(5) Công ty TNHH Điện Hoàng Anh Attapeu (""NK2"")","Viên Chăn, Lào",Chờ thanh lý,"99,40",,,99.4
"(6) Công ty TNHH Điện Nậm Kông 3 (""NK3"")","(6) Công ty TNHH Điện Nậm Kông 3 (""NK3"")","(6) Công ty TNHH Điện Nậm Kông 3 (""NK3"")","Tỉnh Attapeu, Lào",Chờ thanh lý,"99,40",,,99.4
