row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm (Trình bày lại – TM số 39),numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm (Trình bày lại – TM số 39)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,17.195.074,24.644.485,17195074.0,24644485.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,124.278.417,769.681.690,124278417.0,769681690.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,141.473.491,794.326.175,141473491.0,794326175.0
