row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước(Trình bày lại –TM số 39),numeric__Năm nay,numeric__Ngàn VNDNăm trước(Trình bày lại –TM số 39)
Lãi vay ngân hàng và trái phiếu,Lãi vay ngân hàng và trái phiếu,Lãi vay ngân hàng và trái phiếu,1.585.315.746,1.628.401.688,1585315746.0,1628401688.0
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,63.397.561,62.268.275,63397561.0,62268275.0
Các khoản khác,Các khoản khác,Các khoản khác,49.219.131,43.932.504,49219131.0,43932504.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.697.932.438,1.734.602.467,1697932438.0,1734602467.0
