row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay bên liên quan (TM số 35.2),Vay bên liên quan (TM số 35.2),Vay bên liên quan (TM số 35.2),317.914.300,317914300.0
Vay dài hạn khác,Vay dài hạn khác,Vay dài hạn khác,Vay dài hạn khác,
Bà Huỳnh Trần Thanh Phương,Vay dài hạn khác > Bà Huỳnh Trần Thanh Phương,Bà Huỳnh Trần Thanh Phương,5.000.000,5000000.0
Ông Cao Duy Thịnh,Vay dài hạn khác > Ông Cao Duy Thịnh,Ông Cao Duy Thịnh,16.511.204,16511204.0
,,,21.511.204,21511204.0
