row_label_raw,row_label_full,Nhóm An Phú,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty liên kết,Ứng trước mua hàng hóa,397.012.296,702.918.509,,,397012296.0,702918509.0
Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Công ty TNHH MTV Nguyên vật liệu Hoàng Thơ,Công ty liên quan,Ứng trước mua hàng hóa và dịch vụ,13.016.410,13.034.450,,,13016410.0,13034450.0
Công ty Cổ phần Xây dựng Huynh Đệ,Công ty Cổ phần Xây dựng Huynh Đệ,Công ty Cổ phần Xây dựng Huynh Đệ,Công ty liên quan,Ứng trước dịch vụ xây dựng,272.900,272.900,,,272900.0,272900.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,410.301.606,716.225.859,,,410301606.0,716225859.0
