row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),,,,
Nhóm An Phú,Phải thu dài hạn khác (TM số 9) > Nhóm An Phú,Nhóm An Phú,Các công ty liên quan,(*),639.920.595,191.007.172,,,639920595.0,191007172.0
Công ty TNHH Phát triển Nông nghiệp MTV Thăng Long,Phải thu dài hạn khác (TM số 9) > Công ty TNHH Phát triển Nông nghiệp MTV Thăng Long,Công ty TNHH Phát triển Nông nghiệp MTV Thăng Long,Công ty liên quan,Cho mượn,130.284.692,295.543.906,,,130284692.0,295543906.0
Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Phải thu dài hạn khác (TM số 9) > Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Công ty liên quan,Cho mượn,117.720.096,102.439.202,,,117720096.0,102439202.0
,,,,Lãi cho vay,2.551.686,-,,,2551686.0,
TỔNG CỘNG,Phải thu dài hạn khác (TM số 9) > TỔNG CỘNG,TỔNG CỘNG,,,890.477.069,588.990.280,,,890477069.0,588990280.0
