row_label_raw,row_label_full,Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt
Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt,Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt,Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt
Công ty liên quan đến cán bộ quản lý chủ chốt,Công ty liên quan đến cán bộ quản lý chủ chốt,Công ty liên quan đến cán bộ quản lý chủ chốt
Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt,Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt,Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt
Công ty liên quan đến cán bộ quản lý chủ chốt,Công ty liên quan đến cán bộ quản lý chủ chốt,Công ty liên quan đến cán bộ quản lý chủ chốt
Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt,Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt,Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt
Công ty con trực tiếp,Công ty con trực tiếp,Công ty con trực tiếp
Công ty con gián tiếp,Công ty con gián tiếp,Công ty con gián tiếp
Công ty con trực tiếp từ ngày 03 tháng 12 năm 2024,Công ty con trực tiếp từ ngày 03 tháng 12 năm 2024,Công ty con trực tiếp từ ngày 03 tháng 12 năm 2024
Công ty con trực tiếp,Công ty con trực tiếp,Công ty con trực tiếp
Công ty con trực tiếp,Công ty con trực tiếp,Công ty con trực tiếp
