row_label_raw,row_label_full,col_0,Số cuối năm > Nguyên giá,Số cuối năm > Giá trị còn lại,Số đầu năm > Nguyên giá,Số đầu năm > Giá trị còn lại,numeric__Số cuối năm > Nguyên giá,numeric__Số cuối năm > Giá trị còn lại,numeric__Số đầu năm > Nguyên giá,numeric__Số đầu năm > Giá trị còn lại
"Nhà biệt thư và nội thất tại biệt thư Vườn Đào tại Phú Thương, Tây Hồ, Hà Nội","Nhà biệt thư và nội thất tại biệt thư Vườn Đào tại Phú Thương, Tây Hồ, Hà Nội","Nhà biệt thư và nội thất tại biệt thư Vườn Đào tại Phú Thương, Tây Hồ, Hà Nội",66.088.046.682,52.079.444.922,66.088.046.682,53.827.091.965,66088046682.0,52079444922.0,66088046682.0,53827091965.0
Bắt động sản đầu tư liên quan đến Dự án Sunshine Center,Bắt động sản đầu tư liên quan đến Dự án Sunshine Center,Bắt động sản đầu tư liên quan đến Dự án Sunshine Center,55.182.339.648,22.465.282.521,28.752.595.506,-,55182339648.0,22465282521.0,28752595506.0,
"- Tầng hầm 4 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","- Tầng hầm 4 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","- Tầng hầm 4 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội",26.429.744.142,22.465.282.521,-,-,26429744142.0,22465282521.0,,
"- Sàn thương mại tầng 1 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","- Sàn thương mại tầng 1 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","- Sàn thương mại tầng 1 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội",28.752.595.506,-,28.752.595.506,-,28752595506.0,,28752595506.0,
,,,121.270.386.330,74.544.727.443,94.840.642.188,53.827.091.965,121270386330.0,74544727443.0,94840642188.0,53827091965.0
