row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,290.422.546.425,354.960.351.851,,100.0,,290422546425.0,354960351851.0
I.,I.,I.,Tiền,110,4,16.049.023.616,9.809.776.579,,110.0,4.0,16049023616.0,9809776579.0
1.,1.,1.,Tiền,111,,16.049.023.616,9.809.776.579,,111.0,,16049023616.0,9809776579.0
II.,II.,II.,Các khoản phải thu ngắn hạn,130,,67.851.325.769,134.746.843.823,,130.0,,67851325769.0,134746843823.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,5,61.602.141.239,42.242.938.767,,131.0,5.0,61602141239.0,42242938767.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,6,5.106.874.318,5.623.890.595,,132.0,6.0,5106874318.0,5623890595.0
3.,3.,3.,Phải thu ngắn hạn khác,136,7,1.142.310.212,86.880.014.461,,136.0,7.0,1142310212.0,86880014461.0
III.,III.,III.,Hàng tồn kho,140,,205.218.801.965,209.377.079.602,,140.0,,205218801965.0,209377079602.0
1.,1.,1.,Hàng tồn kho,141,8,205.218.801.965,209.377.079.602,,141.0,8.0,205218801965.0,209377079602.0
IV.,IV.,IV.,Tài sản ngắn hạn khác,150,,1.303.395.075,1.026.651.847,,150.0,,1303395075.0,1026651847.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,9,1.103.779.599,984.012.104,,151.0,9.0,1103779599.0,984012104.0
2.,2.,2.,Thuế và các khoản khác phải thu Nhà nước,153,17,199.615.476,42.639.743,,153.0,17.0,199615476.0,42639743.0
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,4.887.880.094.118,4.353.032.586.960,,200.0,,4887880094118.0,4353032586960.0
I.,I.,I.,Tài sản cố định,220,,24.700.177.884,43.514.027.815,,220.0,,24700177884.0,43514027815.0
1.,1.,1.,Tài sản cố định hữu hình,221,10,16.802.017.900,35.415.867.827,,221.0,10.0,16802017900.0,35415867827.0
,,,- Nguyên giá,222,,60.774.667.993,77.158.723.128,,222.0,,60774667993.0,77158723128.0
,,,- Giá trị hao mòn lũy kế,223,,(43.972.650.093),(41.742.855.301),,223.0,,-43972650093.0,-41742855301.0
2.,2.,2.,Tài sản cố định vô hình,227,11,7.898.159.984,8.098.159.988,,227.0,11.0,7898159984.0,8098159988.0
,,,- Nguyên giá,228,,8.698.160.000,8.698.160.000,,228.0,,8698160000.0,8698160000.0
,,,- Giá trị hao mòn lũy kế,229,,(800.000.016),(600.000.012),,229.0,,-800000016.0,-600000012.0
II.,II.,II.,Bất động sản đầu tư,230,12,74.544.727.443,53.827.091.965,,230.0,12.0,74544727443.0,53827091965.0
,,,- Nguyên giá,231,,121.270.386.330,94.840.642.188,,231.0,,121270386330.0,94840642188.0
,,,- Giá trị hao mòn lũy kế,232,,(46.725.658.887),(41.013.550.223),,232.0,,-46725658887.0,-41013550223.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,111.995.799.903,122.027.286.479,,240.0,,111995799903.0,122027286479.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,13,111.995.799.903,122.027.286.479,,242.0,13.0,111995799903.0,122027286479.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,14,4.676.525.000.000,4.133.664.180.701,,250.0,14.0,4676525000000.0,4133664180701.0
1.,1.,1.,Đầu tư vào công ty con,251,,4.226.525.000.000,3.684.525.000.000,,251.0,,4226525000000.0,3684525000000.0
2.,2.,2.,Đầu tư vào công ty liên kết,252,,450.000.000.000,450.000.000.000,,252.0,,450000000000.0,450000000000.0
3.,3.,3.,Dự phòng đầu tư tài chính dài hạn,254,,-,(860.819.299),,254.0,,,-860819299.0
V.,V.,V.,Tài sản dài hạn khác,260,,114.388.888,-,,260.0,,114388888.0,
1.,1.,1.,Chi phí trả trước dài hạn,261,9,114.388.888,-,,261.0,9.0,114388888.0,
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,5.178.302.640.543,4.707.992.938.811,,270.0,,5178302640543.0,4707992938811.0
