row_label_raw,row_label_full,col_0,2017VND,2016VNDĐiều chỉnh lại,numeric__2017VND,numeric__2016VNDĐiều chỉnh lại
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,246.199.097.178,135.458.416.340,246199097178.0,135458416340.0
"Phân bổ vào quỹ khen thưởng, phúc lợi (*)","Phân bổ vào quỹ khen thưởng, phúc lợi (*)","Phân bổ vào quỹ khen thưởng, phúc lợi (*)",-,(19.348.792.335),,-19348792335.0
Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,246.199.097.178,116.109.624.005,246199097178.0,116109624005.0
