row_label_raw,row_label_full,col_0,31/12/2017VND,1/1/2017VND,numeric__31/12/2017VND,numeric__1/1/2017VND
Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Thuận Phát,Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Thuận Phát,Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Thuận Phát,71.112.837.443,-,71112837443.0,
Công ty Cổ phần Tập đoàn Phúc Sơn,Công ty Cổ phần Tập đoàn Phúc Sơn,Công ty Cổ phần Tập đoàn Phúc Sơn,65.926.024.921,-,65926024921.0,
Công ty Cổ phần Phát triển Đầu tư Hà Nội Sunrise,Công ty Cổ phần Phát triển Đầu tư Hà Nội Sunrise,Công ty Cổ phần Phát triển Đầu tư Hà Nội Sunrise,45.030.953.169,31.250.752.669,45030953169.0,31250752669.0
Công ty Cổ phần Bất động sản Belleville Hà Nội,Công ty Cổ phần Bất động sản Belleville Hà Nội,Công ty Cổ phần Bất động sản Belleville Hà Nội,41.467.524.975,-,41467524975.0,
Công ty TNHH Gamuda Land Việt Nam,Công ty TNHH Gamuda Land Việt Nam,Công ty TNHH Gamuda Land Việt Nam,10.758.497.115,14.860.122.680,10758497115.0,14860122680.0
Công ty Cổ phần XNK Tổng hợp Hà Nội – Geleximco,Công ty Cổ phần XNK Tổng hợp Hà Nội – Geleximco,Công ty Cổ phần XNK Tổng hợp Hà Nội – Geleximco,9.743.100.273,21.879.492.577,9743100273.0,21879492577.0
Công ty Cổ phần Đầu tư & Dịch vụ Khách sạn Soleil,Công ty Cổ phần Đầu tư & Dịch vụ Khách sạn Soleil,Công ty Cổ phần Đầu tư & Dịch vụ Khách sạn Soleil,2.077.971.057,21.682.549.634,2077971057.0,21682549634.0
Công ty TNHH Sản xuất và Thương mại Bách Đạt,Công ty TNHH Sản xuất và Thương mại Bách Đạt,Công ty TNHH Sản xuất và Thương mại Bách Đạt,1.187.002.356,24.404.515.740,1187002356.0,24404515740.0
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,120.019.249.919,17.895.528.669,120019249919.0,17895528669.0
,,,367.323.161.228,131.972.961.969,367323161228.0,131972961969.0
