row_label_raw,row_label_full,STT,Công ty con,Địa chỉ,31/12/2017,31/12/2017_1,1/1/2017,1/1/2017_1,numeric__Công ty con,numeric__Địa chỉ,numeric__31/12/2017,numeric__31/12/2017_1,numeric__1/1/2017,numeric__1/1/2017_1
STT,STT,STT,Công ty con,Địa chỉ,Số cổ phần,% sở hữu và biểu quyết,Số cổ phần,% sở hữu và biểu quyết,,,,,,
1,STT > 1,1,Công ty Cổ phần Dịch vụ Bất động sản Ngôi Sao Toàn Cầu,Hà Nội,1.600.000,80%,1.600.000,,,,1600000.0,0.8,1600000.0,
2,STT > 2,2,Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao Mới,Hà Nội,800.000,80%,800.000,80%,,,800000.0,0.8,800000.0,0.8
3,STT > 3,3,Công ty Cổ phần Bất động sản Cen Sài Gòn,Tp. Hồ Chí Minh,1.600.000,80%,-,-,,,1600000.0,0.8,,
