row_label_raw,row_label_full,col_0,31/12/2018 > Giá gốc,31/12/2018 > Giá trị ghi sổ,01/01/2018 > Giá gốc,01/01/2018 > Giá trị ghi sổ,numeric__31/12/2018 > Giá gốc,numeric__31/12/2018 > Giá trị ghi sổ,numeric__01/01/2018 > Giá gốc,numeric__01/01/2018 > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,45.000.000.000,45.000.000.000,-,-,45000000000.0,45000000000.0,,
- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,45.000.000.000,45.000.000.000,-,-,45000000000.0,45000000000.0,,
Ngân hàng TMCP Bảo Việt,Ngân hàng TMCP Bảo Việt,Ngân hàng TMCP Bảo Việt,45.000.000.000,45.000.000.000,-,-,45000000000.0,45000000000.0,,
- CN Sở Giao Dịch,- CN Sở Giao Dịch,- CN Sở Giao Dịch,,,,,,,,
Tổng,- CN Sở Giao Dịch > Tổng,Tổng,45.000.000.000,45.000.000.000,-,-,45000000000.0,45000000000.0,,
