row_label_raw,row_label_full,col_0,01/01/2018,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2018,numeric__01/01/2018,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2018
Phải nộp,Phải nộp,Phải nộp,66.865.846.663,148.625.864.298,118.129.583.514,97.362.127.447,66865846663.0,148625864298.0,118129583514.0,97362127447.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,593.550.219,593.550.219,-,,593550219.0,593550219.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,66.748.871.684,142.880.819.285,112.787.153.767,96.842.537.202,66748871684.0,142880819285.0,112787153767.0,96842537202.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,116.974.979,3.727.404.371,3.324.789.105,519.590.245,116974979.0,3727404371.0,3324789105.0,519590245.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,357.406.787,357.406.787,-,,357406787.0,357406787.0,
Thuế khác,Thuế khác,Thuế khác,-,3.000.000,3.000.000,-,,3000000.0,3000000.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,1.063.683.636,1.063.683.636,-,,1063683636.0,1063683636.0,
Phải thu,Phải thu,Phải thu,20.852.837.016,-,506.702.620,21.359.539.636,20852837016.0,,506702620.0,21359539636.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,20.852.837.016,-,506.702.620,21.359.539.636,20852837016.0,,506702620.0,21359539636.0
