row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,Tăng VND,Giảm VND,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND,numeric__Tăng VND,numeric__Giảm VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay thầu chi ngân hàng,Vay ngắn hạn > Vay thầu chi ngân hàng,Vay thầu chi ngân hàng,159.677.448.472,159.677.448.472,3.535.254.273.141,(3.604.946.046.124),89.985.675.489,89.985.675.489,159677448472.0,159677448472.0,3535254273141.0,-3604946046124.0,89985675489.0,89985675489.0
Vay ngân hàng,Vay ngắn hạn > Vay ngân hàng,Vay ngân hàng,1.331.599.996,1.331.599.996,2.287.250.004,(1.762.050.000),1.856.800.000,1.856.800.000,1331599996.0,1331599996.0,2287250004.0,-1762050000.0,1856800000.0,1856800000.0
,,,161.009.048.468,161.009.048.468,3.537.541.523.145,(3.606.708.096.124),91.842.475.489,91.842.475.489,161009048468.0,161009048468.0,3537541523145.0,-3606708096124.0,91842475489.0,91842475489.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng,Vay dài hạn > Vay ngân hàng,Vay ngân hàng,3.337.550.002,3.337.550.002,2.872.000.000,(2.287.250.004),3.922.299.998,3.922.299.998,3337550002.0,3337550002.0,2872000000.0,-2287250004.0,3922299998.0,3922299998.0
,,,3.337.550.002,3.337.550.002,2.872.000.000,(2.287.250.004),3.922.299.998,3.922.299.998,3337550002.0,3337550002.0,2872000000.0,-2287250004.0,3922299998.0,3922299998.0
Tổng cộng,Vay dài hạn > Tổng cộng,Tổng cộng,164.346.598.470,164.346.598.470,3.540.413.523.145,(3.608.995.346.128),95.764.775.487,95.764.775.487,164346598470.0,164346598470.0,3540413523145.0,-3608995346128.0,95764775487.0,95764775487.0
