row_label_raw,row_label_full,col_0,Năm nayVND,Năm trước(trình bày lại)VND,numeric__Năm nayVND,numeric__Năm trước(trình bày lại)VND
"Lợi nhuận sau thuế thu nhập doanh nghiệpĐiều chỉnh giảm do trích quỹ khen thưởng, phúc lợi","Lợi nhuận sau thuế thu nhập doanh nghiệpĐiều chỉnh giảm do trích quỹ khen thưởng, phúc lợi","Lợi nhuận sau thuế thu nhập doanh nghiệpĐiều chỉnh giảm do trích quỹ khen thưởng, phúc lợi",1.555.453.247.273,1.123.333.060.371(59.262.609.891),1555453247273.0,
Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,1.555.453.247.273,1.064.070.450.480,1555453247273.0,1064070450480.0
Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,680.471.434,680.471.434,680471434.0,680471434.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,2.286,1.564,2286.0,1564.0
