row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,84.915.193.314,57.916.229.627,84915193314.0,57916229627.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,1.194.631.118.653,1.144.171.554.903,1194631118653.0,1144171554903.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,321.051.177.349,182.043.474.192,321051177349.0,182043474192.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),2.188.600.000.007,1.499.326.844.628,2188600000007.0,1499326844628.0
Tổng,Tổng,Tổng,3.789.197.489.323,2.883.458.103.350,3789197489323.0,2883458103350.0
