row_label_raw,row_label_full,col_0,Biên khả năng thanh toán(triệu VND),Biên khả năng thanh toán tối thiểu(triệu VND),Tỷ lệ biên khả năng thanh toán(%),numeric__Biên khả năng thanh toán(triệu VND),numeric__Biên khả năng thanh toán tối thiểu(triệu VND),numeric__Tỷ lệ biên khả năng thanh toán(%)
Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,,,
Số cuối năm,Bảo hiểm Bảo Việt > Số cuối năm,Số cuối năm,1.613.902,1.605.103,101,1613902.0,1605103.0,101.0
Số đầu năm,Bảo hiểm Bảo Việt > Số đầu năm,Số đầu năm,1.412.226,1.370.221,103,1412226.0,1370221.0,103.0
Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,,,
Số cuối năm,Bảo Việt Nhân thọ > Số cuối năm,Số cuối năm,3.045.613,2.700.173,113,3045613.0,2700173.0,113.0
Số đầu năm,Bảo Việt Nhân thọ > Số đầu năm,Số đầu năm,2.500.821,2.122.324,118,2500821.0,2122324.0,118.0
