row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.933.742.593.327,1.398.784.913.549,1933742593327.0,1398784913549.0
Các điều chỉnh lợi nhuận theo kế toán,Các điều chỉnh lợi nhuận theo kế toán,Các điều chỉnh lợi nhuận theo kế toán,Các điều chỉnh lợi nhuận theo kế toán,Các điều chỉnh lợi nhuận theo kế toán,,
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,,
- Chênh lệch tạm thời chi phí dự phòngtài chính,Các khoản điều chỉnh tăng > - Chênh lệch tạm thời chi phí dự phòngtài chính,- Chênh lệch tạm thời chi phí dự phòngtài chính,6.524.768.343,94.950.463.297,6524768343.0,94950463297.0
- Hoa hồng dự trả ước tính năm nay,Các khoản điều chỉnh tăng > - Hoa hồng dự trả ước tính năm nay,- Hoa hồng dự trả ước tính năm nay,35.938.318.999,38.739.808.086,35938318999.0,38739808086.0
- Hoàn nhập lãi do đánh giá chênh lệch tỷ giánăm trước,Các khoản điều chỉnh tăng > - Hoàn nhập lãi do đánh giá chênh lệch tỷ giánăm trước,- Hoàn nhập lãi do đánh giá chênh lệch tỷ giánăm trước,-,24.757.485.100,,24757485100.0
- Lỗ chênh lệch tỷ giá do đánh giá chênh lệch tỷgiá cuối năm,Các khoản điều chỉnh tăng > - Lỗ chênh lệch tỷ giá do đánh giá chênh lệch tỷgiá cuối năm,- Lỗ chênh lệch tỷ giá do đánh giá chênh lệch tỷgiá cuối năm,-,3.480.659.240,,3480659240.0
- Chi phí không hợp lệ cho mục đích tính thuế,Các khoản điều chỉnh tăng > - Chi phí không hợp lệ cho mục đích tính thuế,- Chi phí không hợp lệ cho mục đích tính thuế,13.701.630.532,9.737.692.444,13701630532.0,9737692444.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,,
"- Thu nhập không chịu thuế từ cổ tức, lợi nhuậnđược chia","Các khoản điều chỉnh giảm > - Thu nhập không chịu thuế từ cổ tức, lợi nhuậnđược chia","- Thu nhập không chịu thuế từ cổ tức, lợi nhuậnđược chia",(120.913.597.872),(83.736.456.989),-120913597872.0,-83736456989.0
- Hoàn nhập hoa hồng dự trả ước tính năm trước,Các khoản điều chỉnh giảm > - Hoàn nhập hoa hồng dự trả ước tính năm trước,- Hoàn nhập hoa hồng dự trả ước tính năm trước,(38.739.808.086),(28.519.589.769),-38739808086.0,-28519589769.0
- Hoàn nhập lỗ đánh giá chênh lệch tỷ giá cuốinăm trước,Các khoản điều chỉnh giảm > - Hoàn nhập lỗ đánh giá chênh lệch tỷ giá cuốinăm trước,- Hoàn nhập lỗ đánh giá chênh lệch tỷ giá cuốinăm trước,(3.480.659.238),-,-3480659238.0,
- Lãi chênh lệch tỷ giá do đánh giá chênh lệch tỷgiá cuối năm,Các khoản điều chỉnh giảm > - Lãi chênh lệch tỷ giá do đánh giá chênh lệch tỷgiá cuối năm,- Lãi chênh lệch tỷ giá do đánh giá chênh lệch tỷgiá cuối năm,(6.424.880.056),-,-6424880056.0,
- Các khoản hoàn nhập dự phòng sử dụngphương pháp đánh giá nội bộ,Các khoản điều chỉnh giảm > - Các khoản hoàn nhập dự phòng sử dụngphương pháp đánh giá nội bộ,- Các khoản hoàn nhập dự phòng sử dụngphương pháp đánh giá nội bộ,(32.685.253.714),(22.080.951.064),-32685253714.0,-22080951064.0
- Hoàn nhập chi phí không được khấu trừ nămtrước,Các khoản điều chỉnh giảm > - Hoàn nhập chi phí không được khấu trừ nămtrước,- Hoàn nhập chi phí không được khấu trừ nămtrước,(915.221.855),(732.000.000),-915221855.0,-732000000.0
Các khoản không chịu thuế phát sinh từ cácbút toán điều chỉnh hợp nhất,Các khoản điều chỉnh giảm > Các khoản không chịu thuế phát sinh từ cácbút toán điều chỉnh hợp nhất,Các khoản không chịu thuế phát sinh từ cácbút toán điều chỉnh hợp nhất,(100.796.465.227),(95.046.146.630),-100796465227.0,-95046146630.0
Chuyển lỗ từ năm trước,Các khoản điều chỉnh giảm > Chuyển lỗ từ năm trước,Chuyển lỗ từ năm trước,-,(748.379.933),,-748379933.0
Các khoản không chịu thuế,Các khoản điều chỉnh giảm > Các khoản không chịu thuế,Các khoản không chịu thuế,(41.118.383.130),(45.763.199.710),-41118383130.0,-45763199710.0
Tổng điều chỉnh đối với lợi nhuận trước thuế,Các khoản điều chỉnh giảm > Tổng điều chỉnh đối với lợi nhuận trước thuế,Tổng điều chỉnh đối với lợi nhuận trước thuế,(288.909.551.304),(104.960.615.928),-288909551304.0,-104960615928.0
Thu nhập chịu thuế (“TNCT”) ước tính,Các khoản điều chỉnh giảm > Thu nhập chịu thuế (“TNCT”) ước tính,Thu nhập chịu thuế (“TNCT”) ước tính,1.644.833.042.023,1.293.824.297.621,1644833042023.0,1293824297621.0
- TNCT chịu thuế suất 10%,Các khoản điều chỉnh giảm > - TNCT chịu thuế suất 10%,- TNCT chịu thuế suất 10%,319.396.076,-,319396076.0,
- TNCT chịu thuế suất 20%,Các khoản điều chỉnh giảm > - TNCT chịu thuế suất 20%,- TNCT chịu thuế suất 20%,1.644.513.645.947,1.293.824.297.621,1644513645947.0,1293824297621.0
Thuế TNDN hiện hành ước tínhĐiều chỉnh số thuế phải nộp của các năm trước theoquyết định của cơ quan thuế,Các khoản điều chỉnh giảm > Thuế TNDN hiện hành ước tínhĐiều chỉnh số thuế phải nộp của các năm trước theoquyết định của cơ quan thuế,Thuế TNDN hiện hành ước tínhĐiều chỉnh số thuế phải nộp của các năm trước theoquyết định của cơ quan thuế,328.934.668.797,258.764.859.524,328934668797.0,258764859524.0
Thuế TNDN hiện hành ước tínhĐiều chỉnh số thuế phải nộp của các năm trước theoquyết định của cơ quan thuế,Các khoản điều chỉnh giảm > Thuế TNDN hiện hành ước tínhĐiều chỉnh số thuế phải nộp của các năm trước theoquyết định của cơ quan thuế,Thuế TNDN hiện hành ước tínhĐiều chỉnh số thuế phải nộp của các năm trước theoquyết định của cơ quan thuế,479.870.041,-,479870041.0,
Thuế TNDN hiện hành ước tính trong năm,Các khoản điều chỉnh giảm > Thuế TNDN hiện hành ước tính trong năm,Thuế TNDN hiện hành ước tính trong năm,329.414.538.838,258.764.859.524,329414538838.0,258764859524.0
