row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Bảo cáo kết quả hoạt động kinh doanh hợp nhất,Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm VND,Số đầu năm VND,Năm nay VND,Năm trước VND,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,52.939.546.439,52.886.550.943,52.995.496,19.977.376.068,52939546439.0,52886550943.0,52995496.0,19977376068.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(1.284.976.011),-,(1.284.976.011),4.951.497.020,-1284976011.0,,-1284976011.0,4951497020.0
(Chi phí)/thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chi phí)/thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(Chi phí)/thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,,,(1.231.980.515),24.928.873.088,,,-1231980515.0,24928873088.0
