row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,14.467.397.747.794,13.686.535.625.044,,,14467397747794.0,13686535625044.0
410,410,410,I. Vốn chủ sở hữu,25,14.467.397.747.794,13.686.535.625.044,,25.0,14467397747794.0,13686535625044.0
411,411,411,1. Vốn góp của chủ sở hữu,,6.804.714.340.000,6.804.714.340.000,,,6804714340000.0,6804714340000.0
411a,411a,411a,- Cổ phiếu phố thông có quyền biểu quyết,,6.804.714.340.000,6.804.714.340.000,,,6804714340000.0,6804714340000.0
412,412,412,2. Thắng dư vốn cổ phần,,3.184.332.381.197,3.184.332.381.197,,,3184332381197.0,3184332381197.0
417,417,417,3. Chênh lệch tỷ giá hối đoái,,15.445.192.000,15.445.192.000,,,15445192000.0,15445192000.0
418,418,418,4. Quỹ đầu tư phát triển và dự phòng tài chính,,464.777.333.764,301.301.554.536,,,464777333764.0,301301554536.0
420,420,420,5. Quỹ khác thuộc vốn chủ sở hữu,,103.568.802.818,103.568.802.818,,,103568802818.0,103568802818.0
421,421,421,6. Lợi nhuận sau thuế đã thực hiện chưa phân phối,,2.808.185.106.210,2.288.129.402.650,,,2808185106210.0,2288129402650.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,1.321.439.018.007,1.218.636.520.311,,,1321439018007.0,1218636520311.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,1.486.746.088.203,1.069.492.882.339,,,1486746088203.0,1069492882339.0
423,423,423,7. Quỹ dự trữ bắt buộc hoạt động bảo hiểm,,385.374.992.665,333.123.774.337,,,385374992665.0,333123774337.0
429,429,429,8. Lợi ích cổ đông không kiểm soát,,700.999.599.140,655.920.177.506,,,700999599140.0,655920177506.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,91.402.336.076.879,72.996.452.507.836,,,91402336076879.0,72996452507836.0
