row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị thuần,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị thuần,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị thuần,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị thuần
Dự án Tháp Tài chính Quốc tế (IFT),Dự án Tháp Tài chính Quốc tế (IFT),Dự án Tháp Tài chính Quốc tế (IFT),118.937.361.454,-,118.937.361.454,118.937.361.456,-,118.937.361.456,118937361454.0,,118937361454.0,118937361456.0,,118937361456.0
Công ty Cổ phần Nhiệt điện Hải Phòng,Công ty Cổ phần Nhiệt điện Hải Phòng,Công ty Cổ phần Nhiệt điện Hải Phòng,125.000.000.000,-,125.000.000.000,125.000.000.000,-,125.000.000.000,125000000000.0,,125000000000.0,125000000000.0,,125000000000.0
Công ty Cổ phần Thủy điện Bắc Hà,Công ty Cổ phần Thủy điện Bắc Hà,Công ty Cổ phần Thủy điện Bắc Hà,75.000.000.000,(27.810.000.000),47.190.000.000,75.000.000.000,(30.000.000.000),45.000.000.000,75000000000.0,-27810000000.0,47190000000.0,75000000000.0,-30000000000.0,45000000000.0
Khác,Khác,Khác,47.952.379.767,(4.248.951.786),43.703.427.981,48.365.409.767,(4.249.995.785),44.115.413.982,47952379767.0,-4248951786.0,43703427981.0,48365409767.0,-4249995785.0,44115413982.0
,,,366.889.741.221,(32.058.951.786),334.830.789.435,367.302.771.223,(34.249.995.785),333.052.775.438,366889741221.0,-32058951786.0,334830789435.0,367302771223.0,-34249995785.0,333052775438.0
