row_label_raw,row_label_full,Tên đơn vị,Địa chỉ,Hoạt động chính,numeric__Địa chỉ,numeric__Hoạt động chính
Trung tâm Đào tạoBảo Việt,Trung tâm Đào tạoBảo Việt,Trung tâm Đào tạoBảo Việt,"72 Trần Hưng Đạo, phường TrầnHưng Đạo, quận Hoàn Kiểm, Hà Nội",Dịch vụ đào tạo,,
Ban Quản lý Dự án Đầu tư Xây dựng các công trình Bảo Việt (“PMU”),Ban Quản lý Dự án Đầu tư Xây dựng các công trình Bảo Việt (“PMU”),Ban Quản lý Dự án Đầu tư Xây dựng các công trình Bảo Việt (“PMU”),"71 Ngô Sỹ Liên, phường Văn Miếu,quận Đống Đa, Hà Nội",Xây dựng và quản lýdự án,,
Chi nhánh Trung tâmCông nghệ Thông tinTập đoàn Bảo Việt,Chi nhánh Trung tâmCông nghệ Thông tinTập đoàn Bảo Việt,Chi nhánh Trung tâmCông nghệ Thông tinTập đoàn Bảo Việt,"71 Ngô Sỹ Liên, phường Văn Miếu,quận Đống Đa, Hà Nội","Cung cấp dịch vụ côngnghệ thống tin, bánbuồn phần mềm vàphần cứng",,
