row_label_raw,row_label_full,col_0,Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bàng cân đối kế toán riêng,numeric__Bàng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lỗ thuế chuyển sang các năm sau,Lỗ thuế chuyển sang các năm sau,Lỗ thuế chuyển sang các năm sau,387.980.289,-,387.980.289,-,387980289.0,,387980289.0,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,387.980.289,-,,,387980289.0,,,
Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,Thu nhập thuế thu nhập hoãn lại,,,387.980.289,-,,,387980289.0,
