row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Dự án Khu dân cư Bình Thắng (*),Dự án Khu dân cư Bình Thắng (*),Dự án Khu dân cư Bình Thắng (*),5.523.039.839,3.876.000.000,5523039839.0,3876000000.0
Dự án Nông nghiệp Đắk Nông,Dự án Nông nghiệp Đắk Nông,Dự án Nông nghiệp Đắk Nông,-,561.242.663,,561242663.0
Dự án khác,Dự án khác,Dự án khác,-,1.797.830.000,,1797830000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.523.039.839,6.235.072.663,5523039839.0,6235072663.0
