row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Dự phòng các khoản đầu tư,Dự phòng các khoản đầu tư,Dự phòng các khoản đầu tư,102.586.396.854,24.976.882.641,102586396854.0,24976882641.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,87.643.819.372,38.507.234.157,87643819372.0,38507234157.0
Phí môi giới thanh lý khoản đầu tư,Phí môi giới thanh lý khoản đầu tư,Phí môi giới thanh lý khoản đầu tư,7.222.222.222,-,7222222222.0,
Lỗ từ kinh doanh chứng khoán,Lỗ từ kinh doanh chứng khoán,Lỗ từ kinh doanh chứng khoán,2.537.972.451,3.745.368.268,2537972451.0,3745368268.0
Lỗ từ thanh lý khoản đầu tư,Lỗ từ thanh lý khoản đầu tư,Lỗ từ thanh lý khoản đầu tư,1.132.036.995,-,1132036995.0,
Khác,Khác,Khác,1.450.300.620,93.925.309,1450300620.0,93925309.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,202.572.748.514,67.323.410.375,202572748514.0,67323410375.0
