row_label_raw,row_label_full,col_0,31/12/2017 > Giá trị ghi số VND,31/12/2017 > Số có khả năng trả nợ VND,1/1/2017 > Giá trị ghi số VND,1/1/2017 > Số có khả năng trả nợ VND,numeric__31/12/2017 > Giá trị ghi số VND,numeric__31/12/2017 > Số có khả năng trả nợ VND,numeric__1/1/2017 > Giá trị ghi số VND,numeric__1/1/2017 > Số có khả năng trả nợ VND
Công ty Cổ phần Đại Tân Việt,Công ty Cổ phần Đại Tân Việt,Công ty Cổ phần Đại Tân Việt,811.664.433.728,811.664.433.728,150.053.638.178,150.053.638.178,811664433728.0,811664433728.0,150053638178.0,150053638178.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,2.797.288.476.836,2.797.288.476.836,2.418.880.737.731,2.418.880.737.731,2797288476836.0,2797288476836.0,2418880737731.0,2418880737731.0
,,,3.608.952.910.564,3.608.952.910.564,2.568.934.375.909,2.568.934.375.909,3608952910564.0,3608952910564.0,2568934375909.0,2568934375909.0
