row_label_raw,row_label_full,col_0,Thuế suất,31/12/2017VND,1/1/2017VND,numeric__Thuế suất,numeric__31/12/2017VND,numeric__1/1/2017VND
Tài sản thuế thu nhập hoãn lạiChênh lệch tỷ giá hối đoái,Tài sản thuế thu nhập hoãn lạiChênh lệch tỷ giá hối đoái,Tài sản thuế thu nhập hoãn lạiChênh lệch tỷ giá hối đoái,20%,327.773.815,-,0.2,327773815.0,
Chi phí phải trả và dự phòng,Chi phí phải trả và dự phòng,Chi phí phải trả và dự phòng,20%,30.067.817.400,35.072.880.406,0.2,30067817400.0,35072880406.0
,,,,30.395.591.215,35.072.880.406,,30395591215.0,35072880406.0
Thuế thu nhập hoãn lại phải trảChênh lệch tỷ giá hối đoái,Thuế thu nhập hoãn lại phải trảChênh lệch tỷ giá hối đoái,Thuế thu nhập hoãn lại phải trảChênh lệch tỷ giá hối đoái,20%,(822.335),(422.067.654),0.2,-822335.0,-422067654.0
Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,,30.394.768.880,34.650.812.752,,30394768880.0,34650812752.0
