row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",176.805.916.928,174.833.279.599,176805916928.0,174833279599.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,384.763.275.501,368.910.249.822,384763275501.0,368910249822.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,254.230.428.893,193.367.525.445,254230428893.0,193367525445.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,861.443.412.650,675.104.384.369,861443412650.0,675104384369.0
Chi phí dịch vụ sửa chữa,Chi phí dịch vụ sửa chữa,Chi phí dịch vụ sửa chữa,194.750.585.346,55.869.758.250,194750585346.0,55869758250.0
"Chi phí bốc dở, đóng hàng","Chi phí bốc dở, đóng hàng","Chi phí bốc dở, đóng hàng",142.324.125.989,85.556.846.000,142324125989.0,85556846000.0
Chi phí hoa hồng,Chi phí hoa hồng,Chi phí hoa hồng,97.239.949.528,71.556.476.807,97239949528.0,71556476807.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",39.129.068.319,39.726.685.692,39129068319.0,39726685692.0
Chi phí cải tạo và thuê văn phòng mới,Chi phí cải tạo và thuê văn phòng mới,Chi phí cải tạo và thuê văn phòng mới,13.212.552.133,-,13212552133.0,
Khác,Khác,Khác,115.953.115.459,88.530.367.671,115953115459.0,88530367671.0
,,,2.279.852.430.746,1.753.455.573.655,2279852430746.0,1753455573655.0
