row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND
01,01,01,Doanh thu cung cấp dịch vụ,,2.787.912.700.840,2.180.945.411.694,,,2787912700840.0,2180945411694.0
02,02,02,Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,Doanh thu thuần về cung cấp dịch vụ,26,2.787.912.700.840,2.180.945.411.694,,26.0,2787912700840.0,2180945411694.0
11,02 > 11,11,Giá vốn dịch vụ cung cấp,27,(1.944.451.859.272),(1.526.506.042.396),,27.0,-1944451859272.0,-1526506042396.0
20,02 > 20,20,Lợi nhuận gộp về cung cấp dịch vụ,,843.460.841.568,654.439.369.298,,,843460841568.0,654439369298.0
21,02 > 21,21,Doanh thu hoạt động tài chính,28,264.039.063.299,31.124.814.810,,28.0,264039063299.0,31124814810.0
22,02 > 22,22,Chi phí tài chính,29,(219.383.871.885),(172.619.631.145),,29.0,-219383871885.0,-172619631145.0
23,02 > 23,23,- Trong đó: Chi phí lãi vay,,(167.149.402.470),(170.446.855.907),,,-167149402470.0,-170446855907.0
24,02 > 24,24,Phần lỗ trong công ty liên kết,11(c),(3.532.098.092),(17.959.975.663),,,-3532098092.0,-17959975663.0
25,02 > 25,25,Chi phí bán hàng,30,(152.829.795.612),(94.066.467.806),,30.0,-152829795612.0,-94066467806.0
26,02 > 26,26,Chi phí quản lý doanh nghiệp,31,(182.570.775.862),(132.883.063.453),,31.0,-182570775862.0,-132883063453.0
30,02 > 30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,549.183.363.416,268.035.046.041,,,549183363416.0,268035046041.0
31,02 > 31,31,Thu nhập khác,,3.316.909.852,3.887.437.970,,,3316909852.0,3887437970.0
32,02 > 32,32,Chi phí khác,,(27.922.431.206),(6.791.896.532),,,-27922431206.0,-6791896532.0
40,02 > 40,40,Lỗ khác,32,(24.605.521.354),(2.904.458.562),,32.0,-24605521354.0,-2904458562.0
50,02 > 50,50,Tổng lợi nhuận kế toán trước thuế,,524.577.842.062,265.130.587.479,,,524577842062.0,265130587479.0
51,02 > 51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,33,(102.391.096.338),(66.464.273.744),,33.0,-102391096338.0,-66464273744.0
52,02 > 52,52,Thu nhập thuế TNDN hoãn lại,33,12.352.483.326,355.712.185,,33.0,12352483326.0,355712185.0
60,02 > 60,60,Lợi nhuận sau thuế TNDN,,434.539.229.050,199.022.025.920,,,434539229050.0,199022025920.0
,,,Phân bổ cho:,,,,,,,
61,02 > 61,61,Cổ đông của Công ty,,336.159.900.134,123.623.359.657,,,336159900134.0,123623359657.0
62,02 > 62,62,Cổ đông không kiểm soát,,98.379.328.916,75.398.666.263,,,98379328916.0,75398666263.0
70,02 > 70,70,Lãi cơ bản trên cổ phiếu,24(a),1.393,688,,,1393.0,688.0
71,02 > 71,71,Lãi suy giảm trên cổ phiếu,24(b),1.393,688,,,1393.0,688.0
