row_label_raw,row_label_full,col_0,2016Triệu VND,2015Triệu VND,numeric__2016Triệu VND,numeric__2015Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,,
Tiền gửi tại các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,292.337,273.755,292337.0,273755.0
Cho vay khách hàng và cho vay các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Cho vay khách hàng và cho vay các TCTD khác,Cho vay khách hàng và cho vay các TCTD khác,10.764.768,8.323.296,10764768.0,8323296.0
Các khoản đầu tư chứng khoán nợ,Thu nhập lãi và các khoản thu nhập tương tự từ > Các khoản đầu tư chứng khoán nợ,Các khoản đầu tư chứng khoán nợ,3.311.998,4.077.335,3311998.0,4077335.0
Thu phí từ nghiệp vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự từ > Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,792.848,614.512,792848.0,614512.0
Các hoạt động tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,197.444,122.052,197444.0,122052.0
,,,15.359.395,13.410.950,15359395.0,13410950.0
Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,,
Các khoản tiền gửi của các TCTD khác và khách hàng,Chi phí lãi và các chi phí tương tự cho > Các khoản tiền gửi của các TCTD khác và khách hàng,Các khoản tiền gửi của các TCTD khác và khách hàng,(6.532.504),(5.446.296),-6532504.0,-5446296.0
Các khoản tiền vay các TCTD khác,Chi phí lãi và các chi phí tương tự cho > Các khoản tiền vay các TCTD khác,Các khoản tiền vay các TCTD khác,(459.011),(279.024),-459011.0,-279024.0
Phát hành giấy tờ có giá,Chi phí lãi và các chi phí tương tự cho > Phát hành giấy tờ có giá,Phát hành giấy tờ có giá,(242.380),(245.575),-242380.0,-245575.0
Các hoạt động tín dụng khác,Chi phí lãi và các chi phí tương tự cho > Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,(248.866),(165.703),-248866.0,-165703.0
,,,(7.482.761),(6.136.598),-7482761.0,-6136598.0
Thu nhập lãi thuần,Chi phí lãi và các chi phí tương tự cho > Thu nhập lãi thuần,Thu nhập lãi thuần,7.876.634,7.274.352,7876634.0,7274352.0
