row_label_raw,row_label_full,Tên công ty,Giấy phép hoạt động,Lĩnh vực hoạt động,Tỷ lệ sở hữu của Ngân hàng,numeric__Giấy phép hoạt động,numeric__Lĩnh vực hoạt động,numeric__Tỷ lệ sở hữu của Ngân hàng
Công ty TNHH Quản lý Nợ và Khai thác tài sản Ngân hàng TMCP Quân đội (“MB AMC”),Công ty TNHH Quản lý Nợ và Khai thác tài sản Ngân hàng TMCP Quân đội (“MB AMC”),Công ty TNHH Quản lý Nợ và Khai thác tài sản Ngân hàng TMCP Quân đội (“MB AMC”),0105281799 ngày 11 tháng 7 năm 2014 do Sở kế hoạch và Đầu tư Hà Nội cấp,Quản lý nợ và khai thác tài sản,"100,00%",,,1.0
Công ty Cổ phần Chứng khoán MB (“MBS”),Công ty Cổ phần Chứng khoán MB (“MBS”),Công ty Cổ phần Chứng khoán MB (“MBS”),116/GP-UBCK ngày 9 tháng 12 năm 2013 do Ủy ban Chứng khoán Nhà nước cấp,Đầu tư và kinh doanh chứng khoán,"79,52%",,,0.7951999999999999
Công ty Cổ phần Quản lý Quỹ Đầu tư MB (“MB Cap”),Công ty Cổ phần Quản lý Quỹ Đầu tư MB (“MB Cap”),Công ty Cổ phần Quản lý Quỹ Đầu tư MB (“MB Cap”),06/GPĐC-UBCK ngày 12 tháng 2 năm 2015 do Ủy Ban Chứng khoán Nhà nước cấp,Quản lý quỹ đầu tư,"90,77%",,,0.9077
Công ty Tài chính TNHH Một thành viên MB (“M Credit”),Công ty Tài chính TNHH Một thành viên MB (“M Credit”),Công ty Tài chính TNHH Một thành viên MB (“M Credit”),23/GP-NHNN ngày 04 tháng 02 năm 2016 do Ngân hàng Nhà nước Việt Nam cấp,Tài chính tiêu dùng,"100,00%",,,1.0
Tổng Công ty Cổ phần Bảo hiểm Quân đội (“MIC”),Tổng Công ty Cổ phần Bảo hiểm Quân đội (“MIC”),Tổng Công ty Cổ phần Bảo hiểm Quân đội (“MIC”),43/GPĐC/KDBH do Bộ Tài chính cấp ngày 3 tháng 11 năm 2016,Bảo hiểm phi nhân thọ,"69,58%",,,0.6958
