row_label_raw,row_label_full,Tiền gửi tại Ngân hàng Nhà nước Việt Nam (i),31/12/2016Triệu VND > 9.280.759,31/12/2015Triệu VND > 7.638.016,numeric__31/12/2016Triệu VND > 9.280.759,numeric__31/12/2015Triệu VND > 7.638.016
Tiền gửi tại Ngân hàng Nhà nước Lào (ii),Tiền gửi tại Ngân hàng Nhà nước Lào (ii),Tiền gửi tại Ngân hàng Nhà nước Lào (ii),277.966,178.518,277966.0,178518.0
Tiền gửi tại Ngân hàng Quốc gia Campuchia (iii),Tiền gửi tại Ngân hàng Quốc gia Campuchia (iii),Tiền gửi tại Ngân hàng Quốc gia Campuchia (iii),443.753,365.360,443753.0,365360.0
,,,10.002.478,8.181.894,10002478.0,8181894.0
