row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,1.516.449.411,-,1516449411.0,
Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,1.516.449.411,-,1516449411.0,
Phải trả người bán,Phải trả người bán,Phải trả người bán,452.047.733,-,452047733.0,
Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,452.047.733,-,452047733.0,
Phải thu khác,Phải thu khác,Phải thu khác,26.372.789.480,5.240.307.653,26372789480.0,5240307653.0
Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,2.134.599.617,1.646.400,2134599617.0,1646400.0
Ông Phạm Ánh Dương,Ông Phạm Ánh Dương,Ông Phạm Ánh Dương,17.468.187.274,5.238.661.253,17468187274.0,5238661253.0
Ông Nguyễn Lê Trung,Ông Nguyễn Lê Trung,Ông Nguyễn Lê Trung,1.840.152.864,-,1840152864.0,
Ông Phạm Hoàng Việt,Ông Phạm Hoàng Việt,Ông Phạm Hoàng Việt,1.809.849.725,-,1809849725.0,
Bà Nguyễn Thị Tiện,Bà Nguyễn Thị Tiện,Bà Nguyễn Thị Tiện,3.120.000.000,-,3120000000.0,
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,76.468.000.000,9.000.000.000,76468000000.0,9000000000.0
Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,76.468.000.000,9.000.000.000,76468000000.0,9000000000.0
Các khoản vay,Các khoản vay,Các khoản vay,9.000.000.000,-,9000000000.0,
Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,9.000.000.000,-,9000000000.0,
