row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,95.914.591.448,88.265.512.909,95914591448.0,88265512909.0
Tạm ứng,Tạm ứng,Tạm ứng,45.288.813.012,41.792.566.126,45288813012.0,41792566126.0
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",14.530.367.277,8.397.708.165,14530367277.0,8397708165.0
Lãi dự thu tiền gửi và cho vay,Lãi dự thu tiền gửi và cho vay,Lãi dự thu tiền gửi và cho vay,13.201.250.719,482.841.325,13201250719.0,482841325.0
- Lãi dự thu tiền gửi có kỳ hạn tại các ngân hàng,- Lãi dự thu tiền gửi có kỳ hạn tại các ngân hàng,- Lãi dự thu tiền gửi có kỳ hạn tại các ngân hàng,9.091.667.214,482.841.325,9091667214.0,482841325.0
- Công ty CP Tập đoàn An Phát Holdings,- Công ty CP Tập đoàn An Phát Holdings,- Công ty CP Tập đoàn An Phát Holdings,2.134.599.617,-,2134599617.0,
- Công ty CP Nhựa Đại An,- Công ty CP Nhựa Đại An,- Công ty CP Nhựa Đại An,111.013.699,-,111013699.0,
- Công ty CP An Trung Industries,- Công ty CP An Trung Industries,- Công ty CP An Trung Industries,887.772.602,,887772602.0,
- Công ty TNHH Dương Phạm Investment,- Công ty TNHH Dương Phạm Investment,- Công ty TNHH Dương Phạm Investment,199.695.205,-,199695205.0,
- Công ty TNHH Đầu tư Việt và Dương,- Công ty TNHH Đầu tư Việt và Dương,- Công ty TNHH Đầu tư Việt và Dương,26.026.027,-,26026027.0,
- Các đối tượng khác,- Các đối tượng khác,- Các đối tượng khác,750.476.355,,750476355.0,
Các khoản khác,Các khoản khác,Các khoản khác,22.894.160.440,37.592.397.293,22894160440.0,37592397293.0
- Tiền đến bù giải phóng mặt bằngđược trừ vào tiền thuê đất,- Tiền đến bù giải phóng mặt bằngđược trừ vào tiền thuê đất,- Tiền đến bù giải phóng mặt bằngđược trừ vào tiền thuê đất,-,18.481.993.000,,18481993000.0
- Tiền thuế GTGT đề nghị hoàn,- Tiền thuế GTGT đề nghị hoàn,- Tiền thuế GTGT đề nghị hoàn,-,10.000.000.000,,10000000000.0
- Các đối tượng khác (i),- Các đối tượng khác (i),- Các đối tượng khác (i),22.894.160.440,9.110.404.293,22894160440.0,9110404293.0
Dài hạn,Dài hạn,Dài hạn,21.384.352.467,-,21384352467.0,
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",3.613.709.467,-,3613709467.0,
Các khoản khác,Các khoản khác,Các khoản khác,17.770.643.000,-,17770643000.0,
- Tiền đến bù giải phóng mặt bằngđược trừ vào tiền thuê đất,- Tiền đến bù giải phóng mặt bằngđược trừ vào tiền thuê đất,- Tiền đến bù giải phóng mặt bằngđược trừ vào tiền thuê đất,17.770.643.000,-,17770643000.0,
Cộng,Cộng,Cộng,117.298.943.915,88.265.512.909,117298943915.0,88265512909.0
Phải thu khác là các bên liên quan(Chi tiết tại thuyết minh số 35),Phải thu khác là các bên liên quan(Chi tiết tại thuyết minh số 35),Phải thu khác là các bên liên quan(Chi tiết tại thuyết minh số 35),26.372.789.480,5.240.307.653,26372789480.0,5240307653.0
