row_label_raw,row_label_full,Chủ tịch
Thành viên,Thành viên,Thành viên
Thành viên,Thành viên,Thành viên
Thành viên,Thành viên,Thành viên
Thành viên (Bổ nhiệm ngày 08/02/2018),Thành viên (Bổ nhiệm ngày 08/02/2018),Thành viên (Bổ nhiệm ngày 08/02/2018)
Thành viên (Miễn nhiễm ngày 08/02/2018),Thành viên (Miễn nhiễm ngày 08/02/2018),Thành viên (Miễn nhiễm ngày 08/02/2018)
