row_label_raw,row_label_full,Số cuối năm,Số đầu năm,numeric__Số đầu năm
VND,VND,VND,VND,
200.248.924.443,VND > 200.248.924.443,200.248.924.443,288.027.732.146,288027732146.0
214.168.874.851,VND > 214.168.874.851,214.168.874.851,264.423.226.372,264423226372.0
942.322.954.165,VND > 942.322.954.165,942.322.954.165,410.538.119.834,410538119834.0
(13.936.863.637),VND > (13.936.863.637),(13.936.863.637),(3.062.500.000),-3062500000.0
1.342.803.889.822,VND > 1.342.803.889.822,1.342.803.889.822,959.926.578.352,959926578352.0
